"fid1","iid1","fid2","iid2","m","ibd0","ibd1","ibd2"
"Luapula","Sample5024262","Eastern","Sample5024535",20,1,0,0
"Luapula","Sample5024262","Eastern","Sample5024536",20,1,0,0
"Luapula","Sample5024262","Eastern","Sample5024549",20,1,0,0
"Luapula","Sample5024262","North-Western","Sample5024591",20,1,0,0
"Luapula","Sample5024262","Eastern","Sample5024608",20,1,0,0
"Luapula","Sample5024262","Eastern","Sample5024610",20,1,0,0
"Luapula","Sample5024262","Luapula","Sample5024673",20,1,0,0
"Luapula","Sample5024262","Luapula","Sample5024680",20,1,0,0
"Luapula","Sample5024262","Luapula","Sample5024681",20,1,0,0
"Luapula","Sample5024262","Luapula","Sample5024686",20,1,0,0
"Luapula","Sample5024262","Luapula","Sample5024697",20,1,0,0
"Luapula","Sample5024262","Luapula","Sample5024701",20,1,0,0
"Luapula","Sample5024262","Luapula","Sample5024704",20,1,0,0
"Luapula","Sample5024262","Luapula","Sample5024706",20,1,0,0
"Luapula","Sample5024262","Luapula","Sample5024711",20,1,0,0
"Luapula","Sample5024262","Luapula","Sample5024719",20,1,0,0
"Luapula","Sample5024262","Western","Sample5024771",20,1,0,0
"Luapula","Sample5024262","Luapula","Sample5024818",20,1,0,0
"Luapula","Sample5024262","Luapula","Sample5024819",20,1,0,0
"Luapula","Sample5024262","Luapula","Sample5024820",20,1,0,0
"Luapula","Sample5024262","Luapula","Sample5024831",20,1,0,0
"Luapula","Sample5024262","Luapula","Sample5024833",20,1,0,0
"Luapula","Sample5024262","Luapula","Sample5024838",20,1,0,0
"Luapula","Sample5024262","Luapula","Sample5024839",20,1,0,0
"Luapula","Sample5024262","Muchinga","Sample5024884",20,1,0,0
"Luapula","Sample5024262","Western","Sample5024937",20,1,0,0
"Luapula","Sample5024262","Western","Sample5024964",20,1,0,0
"Luapula","Sample5024262","Luapula","Sample5024981",20,1,0,0
"Luapula","Sample5024262","Luapula","Sample5024992",20,1,0,0
"Luapula","Sample5024262","Luapula","Sample5024996",20,1,0,0
"Luapula","Sample5024262","North-Western","Sample5025065",20,1,0,0
"Luapula","Sample5024262","North-Western","Sample5025076",20,1,0,0
"Luapula","Sample5024262","North-Western","Sample5025089",20,1,0,0
"Luapula","Sample5024262","North-Western","Sample5025095",20,1,0,0
"Luapula","Sample5024262","Other","Sample5025098",20,1,0,0
"Luapula","Sample5024262","Luapula","Sample5025114",20,1,0,0
"Luapula","Sample5024262","Luapula","Sample5025116",20,1,0,0
"Luapula","Sample5024262","Luapula","Sample5025117",20,1,0,0
"Luapula","Sample5024262","Luapula","Sample5025118",20,1,0,0
"Luapula","Sample5024262","Luapula","Sample5025119",20,1,0,0
"Luapula","Sample5024262","Luapula","Sample5025122",20,1,0,0
"Luapula","Sample5024262","Luapula","Sample5025123",20,1,0,0
"Luapula","Sample5024262","Luapula","Sample5025125",20,1,0,0
"Luapula","Sample5024262","Western","Sample5025199",20,1,0,0
"Luapula","Sample5024262","Luapula","Sample5025257",20,1,0,0
"Luapula","Sample5024262","Luapula","Sample5025261",20,1,0,0
"Luapula","Sample5024262","Luapula","Sample5025262",20,1,0,0
"Luapula","Sample5024262","Luapula","Sample5025263",20,1,0,0
"Luapula","Sample5024262","Luapula","Sample5025264",20,1,0,0
"Luapula","Sample5024262","Luapula","Sample5025266",20,1,0,0
"Luapula","Sample5024262","Luapula","Sample5025268",20,1,0,0
"Luapula","Sample5024262","Western","Sample5025289",20,1,0,0
"Luapula","Sample5024262","Western","Sample5025291",20,1,0,0
"Luapula","Sample5024262","Luapula","Sample5025334",20,1,0,0
"Luapula","Sample5024262","Western","Sample5025335",20,1,0,0
"Luapula","Sample5024262","Luapula","Sample5025398",20,1,0,0
"Luapula","Sample5024262","Other","Sample5025468",20,1,0,0
"Luapula","Sample5024262","Luapula","Sample5025499",20,1,0,0
"Luapula","Sample5024262","Western","Sample5025503",20,1,0,0
"Luapula","Sample5024262","Western","Sample5025504",20,1,0,0
"Luapula","Sample5024262","Western","Sample5025542",20,1,0,0
"Luapula","Sample5024262","Western","Sample5025548",20,1,0,0
"Luapula","Sample5024262","Muchinga","Sample5025617",20,1,0,0
"Luapula","Sample5024262","Muchinga","Sample5025643",20,1,0,0
"Luapula","Sample5024262","Muchinga","Sample5025644",20,1,0,0
"Luapula","Sample5024262","Muchinga","Sample5025654",20,1,0,0
"Luapula","Sample5024262","Northern","Sample5025684",20,1,0,0
"Luapula","Sample5024262","Western","Sample5025747",20,1,0,0
"Luapula","Sample5024262","Muchinga","Sample5025753",20,1,0,0
"Luapula","Sample5024262","Muchinga","Sample5025773",20,1,0,0
"Luapula","Sample5024262","Muchinga","Sample5025776",20,1,0,0
"Luapula","Sample5024262","Muchinga","Sample5025782",20,1,0,0
"Luapula","Sample5024262","Muchinga","Sample5025822",20,1,0,0
"Luapula","Sample5024262","Luapula","Sample5025909",20,1,0,0
"Luapula","Sample5024262","Muchinga","Sample5025918",20,1,0,0
"Luapula","Sample5024262","Luapula","Sample5025922",20,1,0,0
"Luapula","Sample5024262","Luapula","Sample5025923",20,1,0,0
"Luapula","Sample5024262","Luapula","Sample5025929",20,1,0,0
"Luapula","Sample5024262","Luapula","Sample5025930",20,1,0,0
"Luapula","Sample5024262","Muchinga","Sample5025941",20,1,0,0
"Luapula","Sample5024262","Muchinga","Sample5025942",20,1,0,0
"Luapula","Sample5024262","Luapula","Sample5025953",20,1,0,0
"Luapula","Sample5024262","Luapula","Sample5025954",20,1,0,0
"Luapula","Sample5024262","Luapula","Sample5025957",20,1,0,0
"Luapula","Sample5024262","Muchinga","Sample5025958",20,1,0,0
"Luapula","Sample5024262","Luapula","Sample5025964",20,1,0,0
"Luapula","Sample5024262","Luapula","Sample5025967",20,1,0,0
"Luapula","Sample5024262","Muchinga","Sample5025973",20,1,0,0
"Luapula","Sample5024262","Muchinga","Sample5025982",20,1,0,0
"Luapula","Sample5024262","Luapula","Sample5026031",20,1,0,0
"Luapula","Sample5024262","Luapula","Sample5026032",20,1,0,0
"Luapula","Sample5024262","Northern","Sample5026054",20,1,0,0
"Luapula","Sample5024262","Luapula","Sample5026133",20,1,0,0
"Luapula","Sample5024262","Luapula","Sample5026134",20,1,0,0
"Luapula","Sample5024262","Luapula","Sample5026142",20,1,0,0
"Luapula","Sample5024262","Luapula","Sample5026152",20,1,0,0
"Luapula","Sample5024262","Luapula","Sample5026161",20,1,0,0
"Luapula","Sample5024262","Luapula","Sample5026175",20,1,0,0
"Luapula","Sample5024262","Eastern","Sample5026206",20,1,0,0
"Luapula","Sample5024262","Luapula","Sample5026240",20,1,0,0
"Luapula","Sample5024262","Northern","Sample5026244",20,1,0,0
"Luapula","Sample5024262","Luapula","Sample5026290",20,1,0,0
"Luapula","Sample5024262","Luapula","Sample5026293",20,1,0,0
"Luapula","Sample5024262","Luapula","Sample5026297",20,1,0,0
"Luapula","Sample5024262","Luapula","Sample5026301",20,1,0,0
"Luapula","Sample5024262","Luapula","Sample5026302",20,1,0,0
"Luapula","Sample5024262","Luapula","Sample5026309",20,1,0,0
"Luapula","Sample5024262","Luapula","Sample5026311",20,1,0,0
"Luapula","Sample5024262","Luapula","Sample5026312",20,1,0,0
"Luapula","Sample5024262","Eastern","Sample5026316",20,1,0,0
"Luapula","Sample5024262","Copperbelt","Sample5026338",20,1,0,0
"Luapula","Sample5024262","Luapula","Sample5026350",20,1,0,0
"Luapula","Sample5024262","Western","Sample5026378",20,1,0,0
"Luapula","Sample5024262","Western","Sample5026392",20,1,0,0
"Luapula","Sample5024262","Western","Sample5026399",20,1,0,0
"Luapula","Sample5024262","Western","Sample5026400",20,1,0,0
"Luapula","Sample5024262","Luapula","Sample5026402",20,1,0,0
"Luapula","Sample5024262","Luapula","Sample5026403",20,1,0,0
"Luapula","Sample5024262","Luapula","Sample5026407",20,1,0,0
"Luapula","Sample5024262","Luapula","Sample5026409",20,1,0,0
"Luapula","Sample5024262","Luapula","Sample5026416",20,1,0,0
"Luapula","Sample5024262","Luapula","Sample5026421",20,1,0,0
"Luapula","Sample5024262","Luapula","Sample5026433",20,1,0,0
"Luapula","Sample5024262","Luapula","Sample5026435",20,1,0,0
"Luapula","Sample5024262","Luapula","Sample5026437",20,1,0,0
"Luapula","Sample5024262","Luapula","Sample5026438",20,1,0,0
"Luapula","Sample5024262","Luapula","Sample5026441",20,1,0,0
"Luapula","Sample5024262","Luapula","Sample5026443",20,1,0,0
"Luapula","Sample5024262","Luapula","Sample5026450",20,1,0,0
"Luapula","Sample5024262","Luapula","Sample5026452",20,1,0,0
"Luapula","Sample5024262","Luapula","Sample5026460",20,1,0,0
"Luapula","Sample5024262","Luapula","Sample5026468",20,1,0,0
"Luapula","Sample5024262","Luapula","Sample5026480",20,1,0,0
"Luapula","Sample5024262","Western","Sample5026483",20,1,0,0
"Luapula","Sample5024262","Northern","Sample5026578",20,1,0,0
"Luapula","Sample5024262","Northern","Sample5026584",20,1,0,0
"Luapula","Sample5024262","Northern","Sample5026588",20,1,0,0
"Luapula","Sample5024262","Northern","Sample5026596",20,1,0,0
"Luapula","Sample5024262","Copperbelt","Sample5026610",20,1,0,0
"Luapula","Sample5024262","Copperbelt","Sample5026616",20,1,0,0
"Luapula","Sample5024262","Copperbelt","Sample5026698",20,1,0,0
"Luapula","Sample5024262","North-Western","Sample5026712",20,1,0,0
"Luapula","Sample5024262","Copperbelt","Sample5026718",20,1,0,0
"Luapula","Sample5024262","North-Western","Sample5026727",20,1,0,0
"Luapula","Sample5024262","North-Western","Sample5026729",20,1,0,0
"Luapula","Sample5024262","North-Western","Sample5026735",20,1,0,0
"Luapula","Sample5024262","Copperbelt","Sample5026742",20,1,0,0
"Luapula","Sample5024262","Copperbelt","Sample5026760",20,1,0,0
"Luapula","Sample5024262","Copperbelt","Sample5026771",20,1,0,0
"Luapula","Sample5024262","North-Western","Sample5026773",20,1,0,0
"Luapula","Sample5024262","Copperbelt","Sample5026793",20,1,0,0
"Luapula","Sample5024262","Copperbelt","Sample5026805",20,1,0,0
"Luapula","Sample5024262","Copperbelt","Sample5026814",20,1,0,0
"Luapula","Sample5024262","Copperbelt","Sample5026847",20,1,0,0
"Luapula","Sample5024262","Copperbelt","Sample5026866",20,1,0,0
"Luapula","Sample5024262","Eastern","Sample5026871",20,1,0,0
"Luapula","Sample5024262","Eastern","Sample5026877",20,1,0,0
"Luapula","Sample5024262","Eastern","Sample5026878",20,1,0,0
"Luapula","Sample5024262","Eastern","Sample5026883",20,1,0,0
"Luapula","Sample5024262","Eastern","Sample5026884",20,1,0,0
"Luapula","Sample5024262","Eastern","Sample5026910",20,1,0,0
"Luapula","Sample5024262","Eastern","Sample5026911",20,1,0,0
"Luapula","Sample5024262","Eastern","Sample5026916",20,1,0,0
"Luapula","Sample5024262","Other","Sample5027250",20,1,0,0
"Luapula","Sample5024264","North-Western","Sample5024275",2.25153876699596,0.58,0.42,0
"Luapula","Sample5024264","Northern","Sample5024310",1.89969509420431,0.464,0.536,0
"Luapula","Sample5024264","Northern","Sample5024360",1.85725982788392,0.448,0.552,0
"Luapula","Sample5024264","Northern","Sample5024364",1.07704103576383,0.052,0.948,0
"Luapula","Sample5024264","Eastern","Sample5024376",1.06793882865658,0.046,0.954,0
"Luapula","Sample5024264","Luapula","Sample5024414",1.10780328953451,0.072,0.928,0
"Luapula","Sample5024264","Luapula","Sample5024416",1.13606154957603,0.09,0.91,0
"Luapula","Sample5024264","Luapula","Sample5024442",1.11716134423275,0.078,0.922,0
"Luapula","Sample5024264","Western","Sample5024461",1.96578428466209,0.488,0.512,0
"Luapula","Sample5024264","Luapula","Sample5024463",1.12186323337305,0.081,0.919,0
"Luapula","Sample5024264","Western","Sample5024465",1.93236128312464,0.476,0.524,0
"Luapula","Sample5024264","Western","Sample5024467",20,1,0,0
"Luapula","Sample5024264","Western","Sample5024469",1.90508835297453,0.466,0.534,0
"Luapula","Sample5024264","Western","Sample5024472",2.08008791132269,0.527,0.473,0
"Luapula","Sample5024264","Western","Sample5024473",1.13764780046798,0.091,0.909,0
"Luapula","Sample5024264","Western","Sample5024475",1.01887801020569,0.013,0.987,0
"Luapula","Sample5024264","Western","Sample5024476",1.32192809488736,0.2,0.8,0
"Luapula","Sample5024264","North-Western","Sample5024485",1.18114943910457,0.118,0.882,0
"Luapula","Sample5024264","North-Western","Sample5024500",1.95735566259151,0.485,0.515,0
"Luapula","Sample5024264","North-Western","Sample5024504",1.8008773579864,0.426,0.574,0
"Luapula","Sample5024264","North-Western","Sample5024513",1.89164282190958,0.461,0.539,0
"Luapula","Sample5024264","North-Western","Sample5024515",1.81857935971986,0.433,0.567,0
"Luapula","Sample5024264","Muchinga","Sample5024525",1.37332724739401,0.228,0.772,0
"Luapula","Sample5024264","Eastern","Sample5024535",1.01595757390298,0.011,0.989,0
"Luapula","Sample5024264","Eastern","Sample5024536",1.20589610144025,0.133,0.867,0
"Luapula","Sample5024264","Eastern","Sample5024549",1.02473667832151,0.017,0.983,0
"Luapula","Sample5024264","North-Western","Sample5024591",1.07552000764098,0.051,0.949,0
"Luapula","Sample5024264","Eastern","Sample5024608",1.25497785096274,0.162,0.838,0
"Luapula","Sample5024264","Eastern","Sample5024610",20,1,0,0
"Luapula","Sample5024264","Luapula","Sample5024673",1.0335695326937,0.023,0.977,0
"Luapula","Sample5024264","Luapula","Sample5024680",1.88097589685773,0.457,0.543,0
"Luapula","Sample5024264","Luapula","Sample5024681",1.55427329665002,0.319,0.681,0
"Luapula","Sample5024264","Luapula","Sample5024686",1.89700600667667,0.463,0.537,0
"Luapula","Sample5024264","Luapula","Sample5024697",1.65290132937773,0.364,0.636,0
"Luapula","Sample5024264","Luapula","Sample5024701",20,1,0,0
"Luapula","Sample5024264","Luapula","Sample5024704",1.11559744701631,0.077,0.923,0
"Luapula","Sample5024264","Luapula","Sample5024706",1.08773337193355,0.059,0.941,0
"Luapula","Sample5024264","Luapula","Sample5024711",1.36773178450049,0.225,0.775,0
"Luapula","Sample5024264","Luapula","Sample5024719",1.08008791132269,0.054,0.946,0
"Luapula","Sample5024264","Western","Sample5024771",20,1,0,0
"Luapula","Sample5024264","Luapula","Sample5024818",1.00578235259401,0.004,0.996,0
"Luapula","Sample5024264","Luapula","Sample5024819",1.17299399036102,0.113,0.887,0
"Luapula","Sample5024264","Luapula","Sample5024820",1.01887801020569,0.013,0.987,0
"Luapula","Sample5024264","Luapula","Sample5024831",1.60384051092685,0.342,0.658,0
"Luapula","Sample5024264","Luapula","Sample5024833",1.00723156923108,0.005,0.995,0
"Luapula","Sample5024264","Luapula","Sample5024838",1.89969509420431,0.464,0.536,0
"Luapula","Sample5024264","Luapula","Sample5024839",1.96015973546821,0.486,0.514,0
"Luapula","Sample5024264","Muchinga","Sample5024884",1.14720210718123,0.097,0.903,0
"Luapula","Sample5024264","Western","Sample5024937",20,1,0,0
"Luapula","Sample5024264","Western","Sample5024964",1.88629950083527,0.459,0.541,0
"Luapula","Sample5024264","Luapula","Sample5024981",1.04990490582631,0.034,0.966,0
"Luapula","Sample5024264","Luapula","Sample5024992",1.01887801020569,0.013,0.987,0
"Luapula","Sample5024264","Luapula","Sample5024996",2.64837167089722,0.681,0.319,0
"Luapula","Sample5024264","North-Western","Sample5025065",1.04841220518525,0.033,0.967,0
"Luapula","Sample5024264","North-Western","Sample5025076",1.03209362970985,0.022,0.978,0
"Luapula","Sample5024264","North-Western","Sample5025089",1.9105018491609,0.468,0.532,0
"Luapula","Sample5024264","North-Western","Sample5025095",2.44614803181887,0.633,0.367,0
"Luapula","Sample5024264","Other","Sample5025098",1.95735566259151,0.485,0.515,0
"Luapula","Sample5024264","Luapula","Sample5025114",20,1,0,0
"Luapula","Sample5024264","Luapula","Sample5025116",1.79085860216141,0.422,0.578,0
"Luapula","Sample5024264","Luapula","Sample5025117",1.01887801020569,0.013,0.987,0
"Luapula","Sample5024264","Luapula","Sample5025118",1.00578235259401,0.004,0.996,0
"Luapula","Sample5024264","Luapula","Sample5025119",1.35107444054688,0.216,0.784,0
"Luapula","Sample5024264","Luapula","Sample5025122",1.24297675349254,0.155,0.845,0
"Luapula","Sample5024264","Luapula","Sample5025123",2.18442457113743,0.56,0.44,0
"Luapula","Sample5024264","Luapula","Sample5025125",1.13447704086004,0.089,0.911,0
"Luapula","Sample5024264","Western","Sample5025199",1.8520421186129,0.446,0.554,0
"Luapula","Sample5024264","Luapula","Sample5025257",1.0350469470992,0.024,0.976,0
"Luapula","Sample5024264","Luapula","Sample5025261",1.01158797427521,0.008,0.992,0
"Luapula","Sample5024264","Luapula","Sample5025262",1.05139915250664,0.035,0.965,0
"Luapula","Sample5024264","Luapula","Sample5025263",1.03652587602511,0.025,0.975,0
"Luapula","Sample5024264","Luapula","Sample5025264",1.16650266314016,0.109,0.891,0
"Luapula","Sample5024264","Luapula","Sample5025266",1.18114943910457,0.118,0.882,0
"Luapula","Sample5024264","Luapula","Sample5025268",1.89969509420431,0.464,0.536,0
"Luapula","Sample5024264","Western","Sample5025289",1.75389599011608,0.407,0.593,0
"Luapula","Sample5024264","Western","Sample5025291",20,1,0,0
"Luapula","Sample5024264","Luapula","Sample5025334",2.68501351453148,0.689,0.311,0
"Luapula","Sample5024264","Western","Sample5025335",20,1,0,0
"Luapula","Sample5024264","Luapula","Sample5025398",1.18442457113743,0.12,0.88,0
"Luapula","Sample5024264","Other","Sample5025468",1.79085860216141,0.422,0.578,0
"Luapula","Sample5024264","Luapula","Sample5025499",1.02914634565952,0.02,0.98,0
"Luapula","Sample5024264","Western","Sample5025503",20,1,0,0
"Luapula","Sample5024264","Western","Sample5025504",1.88896868761126,0.46,0.54,0
"Luapula","Sample5024264","Western","Sample5025542",2.20423305221761,0.566,0.434,0
"Luapula","Sample5024264","Western","Sample5025548",1.40354186044101,0.244,0.756,0
"Luapula","Sample5024264","Muchinga","Sample5025617",1.81349944235551,0.431,0.569,0
"Luapula","Sample5024264","Muchinga","Sample5025643",1.13923579737117,0.092,0.908,0
"Luapula","Sample5024264","Muchinga","Sample5025644",1.76121314041288,0.41,0.59,0
"Luapula","Sample5024264","Muchinga","Sample5025654",1.16165326347877,0.106,0.894,0
"Luapula","Sample5024264","Northern","Sample5025684",1.01158797427521,0.008,0.992,0
"Luapula","Sample5024264","Western","Sample5025747",1.8520421186129,0.446,0.554,0
"Luapula","Sample5024264","Muchinga","Sample5025753",1.45997273074249,0.273,0.727,0
"Luapula","Sample5024264","Muchinga","Sample5025773",1.87832144341175,0.456,0.544,0
"Luapula","Sample5024264","Muchinga","Sample5025776",20,1,0,0
"Luapula","Sample5024264","Muchinga","Sample5025782",1.14880066140671,0.098,0.902,0
"Luapula","Sample5024264","Muchinga","Sample5025822",1.81096617560998,0.43,0.57,0
"Luapula","Sample5024264","Luapula","Sample5025909",1.01013437713371,0.007,0.993,0
"Luapula","Sample5024264","Muchinga","Sample5025918",1.78338993125756,0.419,0.581,0
"Luapula","Sample5024264","Luapula","Sample5025922",2.66200353648498,0.684,0.316,0
"Luapula","Sample5024264","Luapula","Sample5025923",20,1,0,0
"Luapula","Sample5024264","Luapula","Sample5025929",1.82879317258186,0.437,0.563,0
"Luapula","Sample5024264","Luapula","Sample5025930",1.41888982477445,0.252,0.748,0
"Luapula","Sample5024264","Muchinga","Sample5025941",1.51663563928665,0.301,0.699,0
"Luapula","Sample5024264","Muchinga","Sample5025942",1.04245679924289,0.029,0.971,0
"Luapula","Sample5024264","Luapula","Sample5025953",1.23276896297612,0.149,0.851,0
"Luapula","Sample5024264","Luapula","Sample5025954",1.00723156923108,0.005,0.995,0
"Luapula","Sample5024264","Luapula","Sample5025957",1.90779256190291,0.467,0.533,0
"Luapula","Sample5024264","Muchinga","Sample5025958",1.0130430374756,0.009,0.991,0
"Luapula","Sample5024264","Luapula","Sample5025964",1.07704103576383,0.052,0.948,0
"Luapula","Sample5024264","Luapula","Sample5025967",1.50635266602479,0.296,0.704,0
"Luapula","Sample5024264","Muchinga","Sample5025973",1.10159814000781,0.068,0.932,0
"Luapula","Sample5024264","Muchinga","Sample5025982",1.86775220170156,0.452,0.548,0
"Luapula","Sample5024264","Luapula","Sample5026031",1.10780328953451,0.072,0.928,0
"Luapula","Sample5024264","Luapula","Sample5026032",1.00288827932483,0.002,0.998,0
"Luapula","Sample5024264","Northern","Sample5026054",1.04841220518525,0.033,0.967,0
"Luapula","Sample5024264","Luapula","Sample5026133",1.3492354408831,0.215,0.785,0
"Luapula","Sample5024264","Luapula","Sample5026134",1.00433459026389,0.003,0.997,0
"Luapula","Sample5024264","Luapula","Sample5026142",1.27229732716276,0.172,0.828,0
"Luapula","Sample5024264","Luapula","Sample5026152",1.85725982788392,0.448,0.552,0
"Luapula","Sample5024264","Luapula","Sample5026161",1.80843734929924,0.429,0.571,0
"Luapula","Sample5024264","Luapula","Sample5026175",1.90779256190291,0.467,0.533,0
"Luapula","Sample5024264","Eastern","Sample5026206",2.00578235259401,0.502,0.498,0
"Luapula","Sample5024264","Luapula","Sample5026240",1.06642736173898,0.045,0.955,0
"Luapula","Sample5024264","Northern","Sample5026244",2.27578631324264,0.587,0.413,0
"Luapula","Sample5024264","Luapula","Sample5026290",1.7178567712185,0.392,0.608,0
"Luapula","Sample5024264","Luapula","Sample5026293",1.8008773579864,0.426,0.574,0
"Luapula","Sample5024264","Luapula","Sample5026297",1.04543142924701,0.031,0.969,0
"Luapula","Sample5024264","Luapula","Sample5026301",1.84944032342462,0.445,0.555,0
"Luapula","Sample5024264","Luapula","Sample5026302",1.75876996448455,0.409,0.591,0
"Luapula","Sample5024264","Luapula","Sample5026309",20,1,0,0
"Luapula","Sample5024264","Luapula","Sample5026311",1.0130430374756,0.009,0.991,0
"Luapula","Sample5024264","Luapula","Sample5026312",1.45205668870965,0.269,0.731,0
"Luapula","Sample5024264","Eastern","Sample5026316",1.06793882865658,0.046,0.954,0
"Luapula","Sample5024264","Copperbelt","Sample5026338",1.41888982477445,0.252,0.748,0
"Luapula","Sample5024264","Luapula","Sample5026350",1.94897599697553,0.482,0.518,0
"Luapula","Sample5024264","Western","Sample5026378",20,1,0,0
"Luapula","Sample5024264","Western","Sample5026392",1.8756718649978,0.455,0.545,0
"Luapula","Sample5024264","Western","Sample5026399",2.612637459164,0.673,0.327,0
"Luapula","Sample5024264","Western","Sample5026400",1.85725982788392,0.448,0.552,0
"Luapula","Sample5024264","Luapula","Sample5026402",1.05289494843213,0.036,0.964,0
"Luapula","Sample5024264","Luapula","Sample5026403",1.65517150300256,0.365,0.635,0
"Luapula","Sample5024264","Luapula","Sample5026407",1.7345631039509,0.399,0.601,0
"Luapula","Sample5024264","Luapula","Sample5026409",1.15040098884855,0.099,0.901,0
"Luapula","Sample5024264","Luapula","Sample5026416",1.83135796444116,0.438,0.562,0
"Luapula","Sample5024264","Luapula","Sample5026421",1.31293931166011,0.195,0.805,0
"Luapula","Sample5024264","Luapula","Sample5026433",1.05889368905357,0.04,0.96,0
"Luapula","Sample5024264","Luapula","Sample5026435",1.50225991139091,0.294,0.706,0
"Luapula","Sample5024264","Luapula","Sample5026437",1.02767495844285,0.019,0.981,0
"Luapula","Sample5024264","Luapula","Sample5026438",1.02620507034739,0.018,0.982,0
"Luapula","Sample5024264","Luapula","Sample5026441",1.04245679924289,0.029,0.971,0
"Luapula","Sample5024264","Luapula","Sample5026443",1.06039727964396,0.041,0.959,0
"Luapula","Sample5024264","Luapula","Sample5026450",2.73696559416621,0.7,0.3,0
"Luapula","Sample5024264","Luapula","Sample5026452",1.15682010974283,0.103,0.897,0
"Luapula","Sample5024264","Luapula","Sample5026460",1.76611193982572,0.412,0.588,0
"Luapula","Sample5024264","Luapula","Sample5026468",1.08926733809709,0.06,0.94,0
"Luapula","Sample5024264","Luapula","Sample5026480",1.37519723474705,0.229,0.771,0
"Luapula","Sample5024264","Western","Sample5026483",1.8008773579864,0.426,0.574,0
"Luapula","Sample5024264","Northern","Sample5026578",1.01741705307741,0.012,0.988,0
"Luapula","Sample5024264","Northern","Sample5026584",1.17625063969173,0.115,0.885,0
"Luapula","Sample5024264","Northern","Sample5026588",1.00288827932483,0.002,0.998,0
"Luapula","Sample5024264","Northern","Sample5026596",2.59074485331516,0.668,0.332,0
"Luapula","Sample5024264","Copperbelt","Sample5026610",1.76121314041288,0.41,0.59,0
"Luapula","Sample5024264","Copperbelt","Sample5026616",2.23786383009889,0.576,0.424,0
"Luapula","Sample5024264","Copperbelt","Sample5026698",1.6688680777828,0.371,0.629,0
"Luapula","Sample5024264","North-Western","Sample5026712",1.07096652135414,0.048,0.952,0
"Luapula","Sample5024264","Copperbelt","Sample5026718",20,1,0,0
"Luapula","Sample5024264","North-Western","Sample5026727",1.79836613883035,0.425,0.575,0
"Luapula","Sample5024264","North-Western","Sample5026729",1.47794425083904,0.282,0.718,0
"Luapula","Sample5024264","North-Western","Sample5026735",1.12658049656514,0.084,0.916,0
"Luapula","Sample5024264","Copperbelt","Sample5026742",1.79585928321977,0.424,0.576,0
"Luapula","Sample5024264","Copperbelt","Sample5026760",1.66657626627481,0.37,0.63,0
"Luapula","Sample5024264","Copperbelt","Sample5026771",20,1,0,0
"Luapula","Sample5024264","North-Western","Sample5026773",1.03061923505839,0.021,0.979,0
"Luapula","Sample5024264","Copperbelt","Sample5026793",1.18606492951868,0.121,0.879,0
"Luapula","Sample5024264","Copperbelt","Sample5026805",20,1,0,0
"Luapula","Sample5024264","Copperbelt","Sample5026814",1.05439229681863,0.037,0.963,0
"Luapula","Sample5024264","Copperbelt","Sample5026847",1.0130430374756,0.009,0.991,0
"Luapula","Sample5024264","Copperbelt","Sample5026866",1.84684321193858,0.444,0.556,0
"Luapula","Sample5024264","Eastern","Sample5026871",1.06190243892591,0.042,0.958,0
"Luapula","Sample5024264","Eastern","Sample5026877",1.34190279464863,0.211,0.789,0
"Luapula","Sample5024264","Eastern","Sample5026878",1.07552000764098,0.051,0.949,0
"Luapula","Sample5024264","Eastern","Sample5026883",1.21256753548313,0.137,0.863,0
"Luapula","Sample5024264","Eastern","Sample5026884",1.11091590140185,0.074,0.926,0
"Luapula","Sample5024264","Eastern","Sample5026910",1.03209362970985,0.022,0.978,0
"Luapula","Sample5024264","Eastern","Sample5026911",1.89432192210546,0.462,0.538,0
"Luapula","Sample5024264","Eastern","Sample5026916",1.11559744701631,0.077,0.923,0
"Luapula","Sample5024264","Other","Sample5027250",1.11716134423275,0.078,0.922,0
"North-Western","Sample5024275","Northern","Sample5024310",20,1,0,0
"North-Western","Sample5024275","Northern","Sample5024360",20,1,0,0
"North-Western","Sample5024275","Northern","Sample5024364",20,1,0,0
"North-Western","Sample5024275","Eastern","Sample5024376",20,1,0,0
"North-Western","Sample5024275","Luapula","Sample5024414",20,1,0,0
"North-Western","Sample5024275","Luapula","Sample5024416",20,1,0,0
"North-Western","Sample5024275","Luapula","Sample5024442",20,1,0,0
"North-Western","Sample5024275","Western","Sample5024461",20,1,0,0
"North-Western","Sample5024275","Luapula","Sample5024463",20,1,0,0
"North-Western","Sample5024275","Western","Sample5024465",20,1,0,0
"North-Western","Sample5024275","Western","Sample5024467",20,1,0,0
"North-Western","Sample5024275","Western","Sample5024469",20,1,0,0
"North-Western","Sample5024275","Western","Sample5024472",20,1,0,0
"North-Western","Sample5024275","Western","Sample5024473",20,1,0,0
"North-Western","Sample5024275","Western","Sample5024475",20,1,0,0
"North-Western","Sample5024275","Western","Sample5024476",20,1,0,0
"North-Western","Sample5024275","North-Western","Sample5024485",20,1,0,0
"North-Western","Sample5024275","North-Western","Sample5024500",20,1,0,0
"North-Western","Sample5024275","North-Western","Sample5024504",20,1,0,0
"North-Western","Sample5024275","North-Western","Sample5024513",20,1,0,0
"North-Western","Sample5024275","North-Western","Sample5024515",20,1,0,0
